timestamp,px,py,pz
1753447106994805709,-3.803203446179459,13.910587459173083,0.553268518262456
1753447107055722363,-3.802034281222638,13.91051261121156,0.548812151051356
1753447107094047456,-3.800410147766378,13.910864117348732,0.544237472217909
1753447107154865455,-3.799071390910865,13.911163718743648,0.539864525834128
1753447107195336677,-3.797531913115952,13.911469669099386,0.535216342738887
1753447107256475564,-3.795112845557087,13.911107735841403,0.527913261055545
1753447107292877322,-3.794161248419737,13.910847728910284,0.524626783753073
1753447107354863323,-3.792950744381403,13.910206255125159,0.520818629378719
1753447107395221123,-3.791677844725283,13.909622841427899,0.516723266599905
1753447107445147659,-3.790318129101835,13.909051023439643,0.512343185239252
1753447107493329198,-3.788924876036203,13.90861551335983,0.507771212501761
1753447107543151655,-3.787543435564224,13.908260628564546,0.503462092086167
1753447107594958649,-3.786067303970051,13.908035217910413,0.499655229776574
1753447107645707308,-3.784513428322311,13.907684542092523,0.494607743407944
1753447107695002438,-3.781419183746256,13.907078514347274,0.484654261297234
1753447107747507855,-3.779748878557239,13.906939464671654,0.47928753309143
1753447107792507535,-3.778219900920871,13.906716624679168,0.474348172713463
1753447107849315074,-3.776562146489979,13.906482118950855,0.469454792119373
1753447107894027134,-3.775051562948112,13.906146907886603,0.46482633543043
1753447107946333366,-3.773878724899207,13.905962294157877,0.461146834756032
1753447107994499199,-3.771619616556494,13.905668734556283,0.454525337511887
1753447108057799560,-3.770487803517167,13.90534306356063,0.450679924124446
1753447108093924551,-3.769483487039818,13.905100412690123,0.447159710904756
1753447108144170765,-3.768286158998082,13.904924361915878,0.443615801791712
1753447108192119270,-3.76703279394492,13.904637444245486,0.440015294755831
1753447108246016727,-3.76602985269423,13.904482454101233,0.436981359376711
1753447108304428023,-3.764955717829975,13.904184517558662,0.433888154841911
1753447108354081031,-3.762886173232903,13.903005659127045,0.426960783527766
1753447108394042318,-3.761481814469333,13.90259726040469,0.422674238918958
1753447108443594161,-3.76038344894848,13.902198653874635,0.418894395096204
1753447108492199211,-3.759250919966313,13.90196378528252,0.415120734898838
1753447108557480589,-3.758160146508539,13.901902439569753,0.412080056007006
1753447108592971478,-3.757089056388474,13.901868614131141,0.408886918444908
1753447108647170577,-3.756003899038179,13.902031645060694,0.405666510285152
1753447108694816593,-3.753785052109389,13.902213729797376,0.398589949140338
1753447108745478547,-3.752547752725679,13.902413531854299,0.394142626271767
1753447108794269748,-3.75072088278603,13.902923961452245,0.388809203503353
1753447108864983652,-3.746970110622617,13.903924098298333,0.377047409404806
1753447108909693126,-3.745011062698874,13.90460608399399,0.370991088977716
1753447108952671354,-3.74296854478204,13.905092969278215,0.364313825363427
1753447108997179850,-3.741066571535761,13.905461995340284,0.357897938023174
1753447109047075366,-3.738926151537134,13.905604011362803,0.351440002829821
1753447109093603034,-3.736819547048692,13.905377147620523,0.344718293453192
1753447109143315955,-3.734657471586273,13.905341801190847,0.338762411319464
1753447109193060285,-3.732917402314028,13.904601392373076,0.332616546977085
1753447109243432838,-3.731054591673819,13.903220945448606,0.326748313572571
1753447109293646550,-3.728972761471411,13.901860580048893,0.320634776255433
1753447109358962527,-3.727338241856322,13.900772931042981,0.315119275877094
1753447109394529258,-3.723879464650648,13.89809468609657,0.304643107617796
1753447109452838623,-3.722418390905338,13.897206064266074,0.299617898892045
1753447109493182401,-3.720870532816054,13.896174260006074,0.294815434636554
