timestamp,lw,rw,ax,ay,az,pressure
1753447090657026375,0.038729666924899014,0.06971340046481823,-0.79,0.55,0.34,0.667017158490462
1753447090706311028,0.034856700232250605,0.06196746707955663,-0.74,0.56,0.3,0.666802609002964
1753447090756477994,0.04647560030987882,0.05809450038735297,-0.75,0.62,0.33,0.666372427160671
1753447090807424792,0.06584043377233277,0.05034856700236428,-0.79,0.57,0.34,0.665712806657174
1753447090857154129,0.08520526723477784,0.04647560030987882,-0.74,0.59,0.29,0.664978006324533
1753447090907471344,0.08520526723477784,0.038729666924907896,-0.86,0.56,0.33,0.664660722247489
1753447090957073910,0.06834647104366956,0.03417323552182825,-0.77,0.61,0.3,0.665651539583533
1753447091007789200,0.04647560030987882,0.027110766847433753,-0.79,0.57,0.32,0.666658412459682
1753447091058978198,0.038729666924899014,0.02323780015493941,-0.82,0.55,0.36,0.667532470148685
1753447091108743315,0.04647560030987882,0.04260263361738448,-0.74,0.53,0.4,0.668466641125423
1753447091158987867,0.042602633617195185,0.06971340046450121,-0.78,0.57,0.35,0.669360679240019
1753447091210652824,0.038729666924899014,0.1123160340822116,-0.68,0.62,0.31,0.670173084976564
1753447091257747733,0.04260263361739336,0.22075910147192884,-0.74,0.58,0.39,0.669959952695728
1753447091307787730,0.05809450038734853,0.45313710302132293,-0.74,0.55,0.18,0.670951103225901
1753447091357614225,0.07358636715730814,0.42215336948141263,-0.84,0.54,0.34,0.672827484886367
1753447091407593131,0.08133230054191808,0.18202943454620205,-0.83,0.58,0.3,0.674005672340177
1753447091458571400,0.054221533694863065,0.05809450038734409,-0.8,0.61,0.31,0.674920808626063
1753447091508849229,0.011618900077469706,0.007745933384979803,-0.82,0.51,0.22,0.675355542652341
1753447091559096355,-0.0038729666924899016,-0.007745933384979803,-0.93,0.54,0.46,0.675551880504945
1753447091607911274,-0.015491866769964047,-0.038729666924899014,-0.81,0.49,0.32,0.675553552175935
1753447091657612495,-0.0387296669247229,-0.06971340046450121,-0.8,0.48,0.18,0.675523329957078
1753447091708585163,-0.054221533694858624,-0.1432997676221308,-0.83,0.48,0.14,0.67549442910402
1753447091759709593,-0.06584043377232833,-0.3679318357865451,-0.87,0.38,0.36,0.675037688377385
1753447091810021242,-0.06584043377232833,-0.4337722695588779,-0.87,0.32,0.28,0.674098355285119
1753447091858966252,-0.06584043377233277,-0.26723470178180764,-0.88,0.45,0.24,0.672568721606793
1753447091908494856,-0.0735863671569735,-0.11618900077416869,-0.82,0.47,0.26,0.6709323733942
1753447091958235260,-0.09682416731224754,-0.07358636715731258,-0.85,0.6,0.32,0.665948906535987
1753447092008391318,-0.1549186676996005,-0.05809450038734409,-0.81,0.47,0.3,0.662810740666185
1753447092058598153,-0.23625096824188843,-0.05809450038735297,-0.88,0.43,0.32,0.659512696007454
1753447092109483245,-0.31758326878417636,-0.061967467079838426,-0.81,0.36,0.25,0.656086924031468
1753447092158262535,-0.33694810224509364,-0.08133230054192252,-0.81,0.44,0.34,0.652520682872149
1753447092208355625,-0.30209140201421675,-0.17428350116205002,-0.82,0.38,0.3,0.649656070379144
1753447092258545482,-0.21301316808694903,-0.5267234701786311,-0.92,0.37,0.34,0.64160585180394
1753447092308684989,-0.1549186676996005,-0.5151045701011658,-0.89,0.35,0.27,0.637032108908266
1753447092358961024,-0.13555383423714656,-0.20526723470196923,-0.85,0.37,0.34,0.631807631944562
1753447092408081991,-0.14329976762147914,-0.09295120061933494,-0.83,0.39,0.35,0.626598229471702
1753447092458002427,-0.22075910147192884,-0.08133230054228793,-0.82,0.48,0.34,0.622129201847807
1753447092508913120,-0.37955073586401483,-0.09295120061976209,-0.83,0.46,0.27,0.617607980437757
1753447092558667791,-0.4763749031762668,-0.20526723470196923,-0.9,0.49,0.39,0.613293167491039
1753447092609980991,-0.371804802479035,-0.6041828040284335,-0.87,0.45,0.33,0.605305494074239
1753447092658757908,-0.18977536793114663,-0.422153369479484,-0.81,0.39,0.22,0.605308777573283
1753447092707858693,-0.1316808675446611,-0.135553834237151,-0.84,0.44,0.38,0.598425674100041
1753447092758988687,-0.12393493415967685,-0.08520526723477784,-0.81,0.38,0.54,0.59438932543232
1753447092809649598,-0.1432997676221308,-0.09295120061976209,-0.87,0.36,0.4,0.590015045959615
1753447092861647948,-0.2168861347794345,-0.20526723470196478,-0.79,0.42,0.44,0.586024322121259
1753447092909915940,-0.32920216886015347,-0.6661502711052472,-0.89,0.46,0.4,0.581854306767549
1753447092960108366,-0.3679318357865451,-0.4492641363288375,-0.89,0.43,0.3,0.573249349575101
1753447093007752215,-0.3059643687067067,-0.14329976762212637,-0.87,0.46,0.33,0.568538394967699
1753447093060104736,-0.20526723470196923,-0.09682416731225198,-0.78,0.46,0.3,0.563972303681368
1753447093108269969,-0.1394268009296409,-0.13168086754465666,-0.97,0.41,0.45,0.558450620348358
1753447093159232380,-0.1084430673892241,-0.48024786986657275,-0.83,0.44,0.2,0.553480180505296
1753447093208629122,-0.08520526723477784,-0.5731990704885144,-0.85,0.42,0.46,0.548592207408481
1753447093258288070,-0.08133230054229237,-0.18977536793200964,-0.92,0.49,0.37,0.543620965198965
1753447093307395428,-0.08907823392726774,-0.08907823392726774,-0.79,0.43,0.19,0.538365602914633
1753447093358224518,-0.10457010069722734,-0.08907823392727218,-0.91,0.51,0.48,0.532633574282074
1753447093408442599,-0.15104570100642373,-0.16266460108383615,-0.81,0.49,0.15,0.519909069450841
1753447093461114127,-0.27110766847429757,-0.6119287374134134,-0.64,0.55,0.17,0.51209075095196
1753447093508550571,-0.371804802479035,-0.4918667699462264,-0.74,0.44,0.4,0.502773614842408
1753447093559575216,-0.4144074360964284,-0.1626646010845803,-0.73,0.55,0.19,0.492591076628981
1753447093608172671,-0.25561580170433795,-0.10069713400473744,-0.87,0.47,0.3,0.480885434795
1753447093658303138,-0.147172734313947,-0.14329976762147914,-0.74,0.65,0.48,0.459261694270606
1753447093709457712,-0.10844306738972169,-0.5151045701011658,-0.81,0.56,0.45,0.449050276041651
1753447093760192393,-0.09682416731224754,-0.5305964368711255,-0.64,0.61,0.27,0.43872151510928
1753447093809079079,-0.12006196746719139,-0.1936483346244995,-0.22,1.03,0.25,0.427963406526009
1753447093859548278,-0.15947509910259647,-0.09112862805862655,-0.14,0.9,0.16,0.418992564970106
1753447093909984222,-0.24399690162575868,-0.08520526723439037,-0.29,0.93,0.41,0.409819528342669
1753447093959128828,-0.3524399690165899,-0.135553834237151,-0.18,0.91,0.27,0.40073758048722
1753447094010879246,-0.3679318357865451,-0.5151045701011658,-0.2,0.9,0.39,0.390489029409282
1753447094060072916,-0.24786986831935814,-0.5228505034861456,-0.23,0.9,0.46,0.36793935937366
1753447094111193059,-0.18202943454702983,-0.22075910147192884,-0.19,0.92,0.38,0.355994175797646
1753447094158743937,-0.147172734313947,-0.10457010069675182,-0.08,0.98,0.27,0.342778679914236
1753447094208738969,-0.1587916343920904,-0.11231603408220715,-0.12,0.95,0.45,0.32901619163934
1753447094259918507,-0.24012393493437834,-0.2865995352442572,-0.01,0.94,0.34,0.315515408776119
1753447094310194334,-0.44926413632883305,-0.6661502711082764,-0.2,0.95,0.39,0.300983847711786
1753447094361289552,-0.5577072037185548,-0.28272656855176725,0.05,0.92,0.31,0.286604452329034
1753447094410695228,-0.3330751355526258,-0.10069713400427953,-0.08,0.95,0.35,0.272755383359563
1753447094459476142,-0.16266460108457587,-0.08133230054229237,-0.11,0.94,0.37,0.24482301249472
1753447094509432069,-0.10844306738972169,-0.12006196746718695,-0.03,0.9,0.25,0.231870933043594
1753447094559687748,-0.10844306738971725,-0.3214562354766663,-0.05,0.94,0.4,0.218359708721779
1753447094609701582,-0.1510457010071106,-0.6661502711082764,-0.04,0.94,0.21,0.206111267198137
1753447094659730135,-0.2633617350881201,-0.3485670023225105,-0.05,0.98,0.29,0.194960537368126
1753447094712479045,-0.49573973663871407,-0.1316808675446611,-0.1,1.01,0.43,0.18243509028908
1753447094759437753,-0.5189775367936557,-0.09295120061975765,-0.01,1.03,0.52,0.170173116280532
1753447094809339143,-0.30209140201421897,-0.10069713400474188,-0.06,0.99,0.53,0.15562310016029
1753447094860156372,-0.22463206816441653,-0.2401239349343739,0.02,1.0,0.3,0.140513671280858
1753447094911179813,-0.32920216886015125,-0.6816421378751363,-0.02,0.96,0.42,0.109598117179951
1753447094960501800,-0.6158017041059033,-0.3485670023240956,0.05,1.01,0.46,0.093196457532956
1753447095010200370,-0.592563903950966,-0.1123160340822116,0.05,1.02,0.24,0.077865537822101
1753447095059655634,-0.24399690162686824,-0.08520526723477784,-0.01,0.96,0.43,0.062257536674083
1753447095110696906,-0.15104570100710837,-0.1161890007747015,0.03,1.0,0.37,0.046516351212107
1753447095160951671,-0.1587916343913661,-0.39116963593970566,0.09,0.94,0.37,0.032140208102896
1753447095210243675,-0.22463206816441875,-0.6777691711857461,0.06,0.87,0.36,0.018561652253795
1753447095260972310,-0.3253292021691562,-0.25561580170433795,0.09,0.92,0.37,-0.01022079410248
1753447095310814828,-0.3683115384036222,-0.09872268039684542,0.14,0.86,0.34,-0.023397644191266
1753447095360218768,-0.33694810224509586,-0.08133230054191808,0.03,0.93,0.28,-0.035160797342244
1753447095410784182,-0.23237800154939856,-0.12006196746719139,0.12,0.88,0.26,-0.045592195608365
1753447095461659237,-0.1704105344695579,-0.3524399690165855,0.04,0.89,0.44,-0.068211289737479
1753447095510884037,-0.1471727343146185,-0.6584043377232967,0.06,0.96,0.24,-0.080360586009573
1753447095560779614,-0.15104570100710837,-0.2788536018592774,0.17,0.96,0.42,-0.092341384026115
1753447095611048687,-0.20914020139350809,-0.08907823392686266,0.11,0.95,0.36,-0.104156138357445
1753447095661201459,-0.31758326878417636,-0.05034856700236872,0.1,0.91,0.39,-0.115113244523785
1753447095710633979,-0.42602633617389585,-0.038729666924899014,0.15,0.93,0.37,-0.125185752029069
1753447095760411043,-0.4027885360189564,-0.038729666924899014,0.19,1.01,0.4,-0.132840462477321
1753447095811502363,-0.24012393493437834,-0.05034856700237316,0.15,1.0,0.39,-0.14176405721318
1753447095861428097,-0.13555383423653236,-0.06196746707955663,0.13,1.0,0.4,-0.150181432619174
1753447095910494181,-0.09682416731224976,-0.09682416731224754,0.15,1.05,0.35,-0.158972462751473
1753447095960561599,-0.09295120061975987,-0.22463206816441875,0.18,1.05,0.36,-0.175177537447505
1753447096011033001,-0.12006196746718917,-0.507358636716186,0.05,0.99,0.29,-0.183684348693842
1753447096061353323,-0.18977536793200742,-0.47250193648377686,0.08,0.98,0.34,-0.20352371660124
1753447096111798091,-0.3175832687827322,-0.17428350116125302,0.12,0.87,0.34,-0.213892176512143
1753447096162572941,-0.3950426026339766,-0.08520526723478228,0.05,0.93,0.35,-0.224073357570996
1753447096210720618,-0.3137103020916887,-0.054221533694858624,0.1,0.99,0.39,-0.233236075048296
1753447096260827374,-0.22075910147192662,-0.05809450038734853,0.06,0.99,0.33,-0.242759345320326
1753447096312002764,-0.1587916343920904,-0.07358636715731036,0.03,1.02,0.27,-0.251859525398866
1753447096361705055,-0.12006196746664319,-0.11618900077417091,0.0,1.0,0.46,-0.26129958414712
1753447096411564884,-0.10457010069722734,-0.25561580170433795,0.02,0.97,0.34,-0.2709514234792
1753447096461687927,-0.10457010069722956,-0.4763749031762646,0.05,0.94,0.33,-0.279704725279122
1753447096513108563,-0.12780790085216898,-0.4337722695588779,0.04,0.96,0.36,-0.287301712435218
1753447096563927535,-0.2013942680094782,-0.18977536793200742,0.08,0.88,0.31,-0.294670675753085
1753447096611456566,-0.3059643687053164,-0.08907823392686488,0.04,0.95,0.42,-0.302871150058099
1753447096663818647,-0.39116963594148674,-0.05809450038734853,0.1,0.96,0.27,-0.310201575033105
1753447096713325913,-0.3446940356316068,-0.04647560030988104,0.05,0.96,0.41,-0.317949218200276
1753447096761572924,-0.21301316808694792,-0.04647560030987882,0.09,1.03,0.35,-0.333819008676648
1753447096811423957,-0.1355538342371499,-0.04647560030987882,0.07,1.0,0.31,-0.343090397545652
1753447096860815809,-0.09295120061933605,-0.050348567002141985,0.01,0.98,0.33,-0.351663394715342
1753447096910653416,-0.07358636715730925,-0.061967467079838426,0.07,0.93,0.36,-0.360287691101314
1753447096960538602,-0.08907823392726885,-0.09682416731224976,0.04,0.9,0.42,-0.367024385066316
1753447097011692140,-0.12780790085216898,-0.22075910147192884,0.0,0.98,0.37,-0.373211011805903
1753447097060942443,-0.170410534469559,-0.39891556932646655,0.05,0.94,0.44,-0.386355185757925
1753447097110678147,-0.21688613477845153,-0.37180480247734643,0.05,1.02,0.33,-0.393094227506779
1753447097160542115,-0.24012393493437834,-0.23237800154939633,-0.01,0.99,0.48,-0.399627868269
1753447097210574764,-0.22850503485690754,-0.12393493415967907,0.04,1.02,0.42,-0.405647248647061
1753447097261446997,-0.18590240123951862,-0.07745933384980025,-0.01,0.95,0.34,-0.411356718184962
1753447097311555719,-0.15104570100710948,-0.054221533694858624,0.02,1.05,0.36,-0.416705105977005
1753447097360551026,-0.1161890007741698,-0.042602633617197405,-0.01,1.0,0.39,-0.427095435568876
1753447097410490318,-0.08907823392726996,-0.03485670023240912,-0.04,1.03,0.3,-0.432292340011099
1753447097460346851,-0.06584043377232944,-0.02323780015493941,-0.03,1.0,0.34,-0.436949137995033
1753447097511239287,-0.05809450038734964,-0.02323780015493941,-0.02,1.01,0.32,-0.441222405146423
1753447097561983801,-0.05809450038734853,-0.02323780015493941,-0.01,1.01,0.39,-0.444755964737194
1753447097611718877,-0.058094500387085454,-0.027110766847308246,-0.05,1.02,0.34,-0.448296169937148
1753447097661186195,-0.054221533694859735,-0.02323780015493941,-0.05,0.96,0.36,-0.456055693891143
1753447097710438615,-0.04647560030987993,-0.027110766847429312,-0.03,1.0,0.32,-0.460150570943649
1753447097761229621,-0.038729666924899014,-0.027110766847429312,-0.04,0.96,0.36,-0.46376732061793
1753447097811353906,-0.038729666924900125,-0.03485670023240912,-0.04,1.01,0.34,-0.466801957236014
1753447097861492196,-0.034856700232251715,-0.034856700232252825,0.0,1.06,0.33,-0.46965228244108
1753447097911629643,-0.030983733539919213,-0.038729666924899014,-0.01,1.0,0.3,-0.472248390547311
1753447097960564228,-0.04260263361739003,-0.054221533694858624,-0.01,0.96,0.37,-0.476701443625694
1753447098011624790,-0.05809450038734964,-0.10457010069722956,0.01,0.96,0.42,-0.479269096180437
1753447098061830952,-0.07745933384979914,-0.15491866769959828,-0.02,0.94,0.32,-0.482247732177006
1753447098111060957,-0.0774593338494469,-0.18977536793114663,-0.01,0.93,0.32,-0.485695162063666
1753447098161068002,-0.08133230054228904,-0.22075910147192662,-0.0,0.95,0.33,-0.488796304756617
1753447098212019490,-0.08353457572040876,-0.19364833462458578,-0.06,0.96,0.35,-0.491655457712647
1753447098261899137,-0.019364833462450617,-0.13168086754465888,-0.02,1.0,0.27,-0.494128829399019
1753447098312020007,0.0,-0.09295120061975987,-0.01,1.01,0.32,-0.497594946158677
1753447098361798984,-0.0038729666924722894,-0.08133230054191808,-0.06,1.02,0.37,-0.498323101480292
1753447098413197407,-0.0038729666924899016,-0.08520526723478006,-0.05,1.0,0.35,-0.499093705418878
1753447098462506603,0.0,-0.061967467079838426,-0.06,0.99,0.34,-0.500034213556617
1753447098511910378,-0.0038729666924899016,-0.038729666924901235,-0.05,0.97,0.36,-0.501189655767748
1753447098561925451,0.0,-0.011618900077469706,-0.04,1.03,0.35,-0.502143485885729
1753447098611945384,0.0,0.0,-0.03,0.97,0.34,-0.50302270421592
1753447098662665458,0.0,0.0,-0.04,1.0,0.31,-0.503391464344972
1753447098712798277,0.0,0.0,-0.07,0.96,0.36,-0.503375588391577
1753447098762451037,0.011618900077469706,0.019364833462449507,-0.06,0.92,0.32,-0.503060567512373
1753447098812532475,0.1471727343146196,0.24012393493437834,-0.03,0.94,0.33,-0.502348495613698
1753447098862994603,0.21301316808597925,0.6429124709504112,-0.04,0.98,0.3,-0.499701783809889
1753447098912993805,0.1781564678545377,0.3330751355541382,-0.01,1.03,0.34,-0.492714816425192
1753447098962339594,0.1626646010845792,0.12393493415967907,-0.04,1.0,0.3,-0.470490585952943
1753447099012942566,0.21301316808694792,0.08907823392726774,-0.0,0.99,0.34,-0.458091729889233
1753447099063682641,0.4221533694814071,0.12006196746718917,-0.05,1.0,0.29,-0.443324517870248
1753447099117305064,0.6777691711826618,0.4957397366364619,-0.05,0.98,0.38,-0.426717033549158
1753447099162657713,0.37955073586401705,0.6312935708758651,0.03,1.1,0.4,-0.409206488741816
1753447099212488109,0.22850503485690754,0.2091402013944569,-0.02,0.99,0.31,-0.3902387196153
1753447099262461116,0.2904725019367482,0.12780790085216898,-0.01,1.05,0.28,-0.370426677019624
1753447099317472899,0.7513555383430531,0.3872966692489968,0.04,1.01,0.3,-0.350051646147798
1753447099364906556,0.5925639039482714,0.6119287374106328,-0.02,1.02,0.4,-0.329717497759177
1753447099413338663,0.28272656855176725,0.22463206816441875,-0.08,1.03,0.36,-0.289168851643194
1753447099463799497,0.26336173508931776,0.1432997676221286,-0.06,0.99,0.54,-0.270800168779474
1753447099518163997,0.6041828040284335,0.44539116963634534,-0.11,0.98,0.28,-0.250907374528549
1753447099565448098,0.6777691711857439,0.6506584043383123,-0.04,0.97,0.19,-0.230765253827134
1753447099613907541,0.34082106893756814,0.22463206816339723,-0.07,0.92,0.43,-0.21054420008945
1753447099663896684,0.20124238696280466,0.09872268039684978,-0.04,0.98,0.38,-0.174893719019265
1753447099715411888,0.28272656855176725,0.08520526723477784,-0.07,1.02,0.33,-0.158461590530305
1753447099765061287,0.5731990704885144,0.1394268009296409,-0.01,0.94,0.4,-0.141493698150484
1753447099817403184,0.5654531371009631,0.5577072037160186,-0.03,1.07,0.42,-0.126098507572199
1753447099865434509,0.27110766847429757,0.6041828040284335,-0.14,0.87,0.33,-0.113076823268409
1753447099915640498,0.17815646785453992,0.19752130131698942,-0.08,0.92,0.26,-0.098355441566055
1753447099964887751,0.15879163439208818,0.09682416731224754,-0.07,0.92,0.16,-0.086017554577089
1753447100016024892,0.21301316808694903,0.08520526723477784,-0.09,0.92,0.38,-0.061869160398818
1753447100067349812,0.37567776916981654,0.12006196746664541,-0.05,0.92,0.34,-0.048641849847007
1753447100117675795,0.5383423702561074,0.3679318357865451,-0.02,0.87,0.39,-0.034930399599546
1753447100165939501,0.3834237025565047,0.7281177381881149,-0.02,0.91,0.27,-0.021360662229205
1753447100215567461,0.21301316808694903,0.2788536018592774,-0.04,0.91,0.51,-0.007716749672828
1753447100264673024,0.1471727343146185,0.10457010069723179,-0.04,0.98,0.35,0.005745532398583
1753447100314416085,0.17041053446878296,0.0774593338494458,-0.07,0.94,0.35,0.018684965414882
1753447100364556781,0.3330751355541382,0.07745933384979803,-0.02,0.98,0.3,0.044522699390333
1753447100415976955,0.596436870643456,0.1549186676996005,0.01,0.97,0.25,0.057816599045353
1753447100468696532,0.4841208365612444,0.588690937258474,0.02,0.94,0.34,0.070885831308326
1753447100515402787,0.22850503485690865,0.5383423702561052,0.0,0.95,0.33,0.084700997294528
1753447100564485629,0.16653756777631068,0.17428350116125746,-0.01,0.97,0.31,0.097254010311568
1753447100614397529,0.18202943454702983,0.09295120061975765,0.04,1.02,0.31,0.122948015279839
1753447100665937446,0.2517428350118481,0.07745933384979803,-0.02,1.0,0.38,0.135684417071415
1753447100716390632,0.42602633617389585,0.10457010069723179,-0.01,1.01,0.28,0.148368565970037
1753447100765476869,0.4763749031762646,0.27498063516678745,-0.03,0.91,0.35,0.160446691523139
1753447100816575980,0.3137103020902621,0.7164988381073825,0.01,0.93,0.27,0.172784169404543
1753447100864201033,0.17428350116205002,0.3795507358640193,-0.04,0.99,0.47,0.18521332259611
1753447100915046473,0.13555383423714656,0.12780790085216676,-0.03,0.95,0.35,0.197153610476037
1753447100965144105,0.1316808675446611,0.07745933384980247,0.03,1.0,0.29,0.220323823469985
1753447101015138911,0.20139426800947488,0.061967467079838426,-0.0,0.97,0.32,0.23250772790575
1753447101064961745,0.3330751355526258,0.06971340046450121,-0.02,0.96,0.34,0.244443266787042
1753447101114016493,0.4260263361738936,0.1123160340822116,-0.04,0.88,0.39,0.256613626927143
1753447101165548775,0.34856700232410004,0.27110766847429757,-0.02,1.01,0.38,0.26696284732075
1753447101215183635,0.2285050348569042,0.6351665375683527,0.03,0.9,0.3,0.276884789519794
1753447101264799747,0.1549186676996005,0.37955073586401483,0.03,1.03,0.31,0.286287297586832
1753447101314805933,0.12006196746664097,0.13168086754406227,0.04,0.99,0.35,0.296259601102668
1753447101365683012,0.10457010069723179,0.06971340046481823,0.03,1.02,0.36,0.305299178151092
1753447101414746954,0.10457010069722734,0.05034856700236872,0.08,0.99,0.13,0.323103611382206
1753447101465616456,0.12006196746719139,0.05034856700237316,-0.1,0.88,0.37,0.330728544827341
1753447101514602416,0.13942680092963647,0.061967467079838426,-0.03,0.92,0.3,0.338163746443349
1753447101565073465,0.2013942680085635,0.08907823392686266,0.02,1.07,0.29,0.346352210153736
1753447101615968409,0.25948876839682783,0.1510457010071106,0.02,0.94,0.26,0.354527784231864
1753447101665875836,0.22850503485690865,0.25948876839682783,-0.08,0.93,0.35,0.362257463329624
1753447101715603417,0.17041053446955567,0.3524399690165855,-0.01,1.0,0.22,0.36952503033995
1753447101764820779,0.1316808675446611,0.34469403563160567,-0.03,0.87,0.27,0.375126112262943
1753447101815301754,0.10457010069675182,0.22075910147092495,-0.03,0.88,0.53,0.384529516309807
1753447101865664549,0.08907823392727218,0.1161890007747015,0.02,0.97,0.27,0.388514247070385
1753447101916457945,0.061967467079838426,0.06584043377232833,-0.05,0.97,0.35,0.392352874722674
1753447101965969938,0.05034856700236872,0.04647560030987882,0.03,0.99,0.29,0.396068695909666
1753447102014787921,0.04647560030987882,0.03485670023240912,0.02,0.92,0.41,0.399407607362006
1753447102064743703,0.042602633617195185,0.027110766847306025,-0.02,1.02,0.44,0.402334469035378
1753447102115992650,0.030983733539923654,0.02323780015493941,-0.03,1.01,0.3,0.405416415868492
1753447102166728544,0.027110766847429312,0.015491866769964047,-0.04,0.94,0.36,0.411161743859819
1753447102216585599,0.0038729666924899016,0.011618900077469706,0.1,1.0,0.29,0.413331421661106
1753447102267092343,-0.011618900077469706,0.015491866769959606,-0.02,0.95,0.38,0.416354979063902
1753447102315198390,-0.011618900077416868,0.007745933384944579,0.0,0.96,0.53,0.419536440515693
1753447102365216248,-0.007745933384979803,0.0038729666924899016,-0.04,0.97,0.39,0.421517251539929
1753447102415697663,0.0,0.0038729666924899016,-0.02,0.9,0.34,0.421675566699156
1753447102466010110,0.0,0.0,-0.04,0.97,0.47,0.422330129649713
1753447102516097656,0.0,0.0,-0.04,0.91,0.3,0.422590454395344
1753447102566598063,0.0,0.0,-0.01,0.91,0.34,0.42246664718146
1753447102616237077,-0.0038729666924899016,0.0038729666924899016,-0.05,0.94,0.29,0.422497445621452
1753447102666657731,-0.0038729666924899016,0.0,-0.09,0.95,0.35,0.422473441997665
1753447102716761648,0.0,0.0,-0.06,0.93,0.34,0.422552691972104
1753447102766637926,0.0,0.007745933384979803,-0.07,0.97,0.34,0.422745256101684
1753447102818224520,0.0,0.011618900077416868,-0.05,0.96,0.32,0.423410169962257
1753447102867542710,0.019364833462449507,0.015491866769959606,-0.03,1.0,0.37,0.424706197870747
1753447102917154554,0.015491866769959606,0.019364833462449507,-0.07,0.97,0.34,0.426910464650657
1753447102966934501,0.04647560030987882,0.02323780015493941,-0.06,0.96,0.33,0.429738531272321
1753447103016628870,0.007745933384979803,0.027110766847429312,-0.05,0.96,0.36,0.437696129109285
1753447103066640699,-0.007745933384944579,0.027110766847306025,-0.05,0.98,0.34,0.442226279308732
1753447103116548980,-0.015491866769959606,0.04260263361738892,-0.05,0.98,0.36,0.447050201462272
1753447103165726843,0.03485670023240912,0.05809450038735297,-0.08,0.98,0.34,0.45214374491612
1753447103216516518,0.011618900077469706,0.08907823392726774,-0.05,0.99,0.36,0.45710812845514
1753447103266479168,-0.015491866769959606,0.1626646010845803,-0.04,1.01,0.35,0.462917111641366
1753447103316901757,-0.011618900077416868,0.3485670023225105,-0.08,1.01,0.39,0.468464257543151
1753447103366393182,-0.007745933384979803,0.4608830364063072,-0.09,1.01,0.48,0.4731576623859
1753447103417253101,-0.007745933384979803,0.2865995352442572,-0.07,0.99,0.37,0.4843410269406
1753447103466498033,-0.0038729666924899016,0.12393493415967685,-0.08,1.01,0.35,0.491250145100834
1753447103516597137,0.07745933384979803,0.07745933384979803,-0.01,0.97,0.24,0.499180985570822
1753447103567167864,0.08907823392686266,0.05422153369461649,-0.09,1.01,0.37,0.506472413499733
1753447103617394174,0.10457010069723179,0.04647560030987882,-0.08,0.97,0.37,0.513967590515316
1753447103667702468,0.14329976762212637,0.04647560030987882,-0.07,1.01,0.37,0.521467165942605
1753447103717550711,0.20139426800947932,0.04647560030987882,-0.12,0.94,0.48,0.528477774449699
1753447103767884346,0.23237800154939856,0.054221533694858624,-0.05,1.0,0.29,0.534996372514022
1753447103818635880,0.28659953524295384,0.08133230054192252,-0.02,1.01,0.31,0.54744231339056
1753447103869924319,0.26336173508931776,0.14329976762212637,-0.01,0.94,0.27,0.553844452763411
1753447103917974897,0.19752130131698942,0.29821843532172687,-0.03,0.97,0.29,0.560071362138973
1753447103967584796,0.13942680092963647,0.43764523625136775,-0.03,1.08,0.33,0.56654798991391
1753447104017707857,0.10631673273459467,0.32654425054196035,-0.1,1.02,0.47,0.572605562048409
1753447104067171669,0.08907823392726774,0.18202943454702983,-0.09,1.03,0.46,0.57849182165009
1753447104118031903,0.08520526723478228,0.10069713400473744,-0.12,0.89,0.31,0.584284578526143
1753447104168176697,0.08133230054228793,0.06196746707984287,-0.07,1.01,0.52,0.590524795869277
1753447104218440610,0.08520526723477784,0.04647560030987882,-0.03,0.95,0.23,0.6037624834246
1753447104267711453,0.09682416731181168,0.042602633617195185,-0.02,1.02,0.35,0.603761994270549
1753447104316767046,0.11231603408220715,0.030983733539919213,-0.05,1.07,0.42,0.617411194146345
1753447104367883623,0.1587916343920904,0.0,-0.03,1.07,0.28,0.623939525517631
1753447104418440133,0.2091402013944547,0.0,-0.06,0.98,0.39,0.631024250893733
1753447104467930816,0.27110766847429757,0.0,-0.05,0.98,0.41,0.637196482271252
1753447104518084501,0.29434546862789845,0.0,-0.06,0.98,0.48,0.643466500762572
1753447104568805578,0.2517428350118481,0.019364833462449507,-0.02,1.03,0.33,0.658005621005888
1753447104617852651,0.1665375677770702,0.04260263361738892,-0.02,1.07,0.32,0.665514234631537
1753447104667769988,0.10844306738971725,0.04647560030987882,-0.11,0.95,0.35,0.673644363085383
1753447104718056986,0.05034856700237316,0.027110766847433753,-0.02,1.05,0.32,0.681434708255122
1753447104768486252,0.007745933384944579,0.0038729666924722894,-0.02,0.93,0.32,0.686074058391626
1753447104818652000,0.0,0.0,-0.06,0.91,0.36,0.687750462640516
1753447104868738442,0.0,0.0,-0.06,0.93,0.37,0.687442963179733
1753447104918122718,0.0,0.0,-0.02,0.84,0.32,0.687514844544115
1753447104967957666,0.0,0.0,-0.1,0.78,0.44,0.687381739204603
1753447105017736782,0.0,0.0,0.01,0.81,0.37,0.687377278492614
1753447105068172392,0.0,0.0,-0.02,0.91,0.32,0.687440519563587
1753447105118400731,0.0,0.0,-0.03,0.98,0.33,0.687474883789386
1753447105168508869,0.0,0.0,0.01,0.95,0.36,0.687319032521796
1753447105218183877,0.0,0.0,-0.03,0.97,0.36,0.687317972710613
1753447105268056238,0.0,0.0,-0.04,0.96,0.33,0.687346997515814
1753447105318122656,0.0,0.0,-0.01,0.98,0.33,0.687295777343245
1753447105368584640,0.0,0.0,-0.05,0.97,0.3,0.687383691290594
1753447105418468935,0.0,0.0,-0.02,0.99,0.36,0.687344106532995
